1|11|Hold Portal|This spell magically bars a door, gate or valve of wood, metal or stone. The magical closure holds the portal fast just as if it were securely stopped and locked. The range of the spell is 2' per level of experience of the caster, and it lasts for 1 round per level. Note that any extra-dimensional creature (demon, devil, elemental, etc.) will shatter such a held portal. A magic-user of four or more experience levels higher than the spell caster can open the held portal at will. A Knock spell (q.v.) or Dispel Magic spell (q.v.) will negate the Hold Portal. Held portals can be broken or battered down. |0.1|n|V|None
1|12|Identify|When an Identify spell is cast, one item may be touched and handled by the magic-user in order that he or she may possibly find what dweomer it possesses. The item in question must be held or worn as would be normal for any such object. i.e. a bracelet must be placed on the spell caster's wrist, a helm on his or her head, boots on the feet, a cloak worn, a dagger held, and so on. Note that any consequences of this use of the item fall fully upon the magic-user, although any saving throw normally allowed is still the privilege of the magic-user. For each segment the spell is in force, it is 15% + 5% per level of the magic-user probable that 1 property of the object touched can become known - possibly that the item has no properties and is merely a ruse (the presence of Nystul's Magic Aura or a Magic Mouth being detected). Each time a property can be known, the referee will secretly roll to see if the magic-user made his or her saving throw versus magic. If the save was successful, the property is known; if it is 1 point short, a false power will be revealed; and if it is lower than 1 under the required score no information will be gained. The item will never reveal its exact plusses to hit or its damage bonuses, although the fact that it has few or many such plusses can be discovered. If it has charges, the object will never reveal the exact number, but it will give information which is +/-25% of actual i.e. a wand with 40 charges could feel as if it had 30, or 50, or any number in between. The item to be identified must be examined by the magic-user within 1 hour per level of experience of the examiner after it has been discovered, or all readable impressions will have been blended into those of the characters who have possessed it since. After casting the spell and determining what can be learned from it, the magic-user loses 8 points of constitution. He or she must rest for 6 turns per 1 point in order to regain them. If the 8 point loss drops the spell caster below a constitution of 3, he or she will fall unconscious, and consciousness will not be regained until full constitution is restored 24 hours later. The material components of this spell are a pearl (of at least 100g.p. value) and an owl feather steeped in wine, with the infusion drunk and a live miniature carp swallowed whole prior to spell casting. If a luckstone is powdered and added to the infusion, probability increases 25% and all saving throws are made at +4. |10|0.1n|VSM|Special
1|13|Jump| When this spell is cast, the individual is empowered to leap up to 30' forward or 10' backward or straight upward. Horizontal leaps forward or backward are in only a slight arc - about 2'/10' of distance travelled. The Jump spell does not insure any safety in landing or grasping at the end of the leap. For every 3 additional levels of experience of the magic-user beyond the 1st, he or she is able to empower 1 additional leap, so a 4th level magic-user can cast a Jump spell which enables the recipient to make 2 leaps, 3 leaps at 7th level, etc. All leaps must be completed within 1 turn after the spell is cast, for after that period has elapsed the spell wears off. The material component of this spell is a grasshopper's hind leg, one for each leap, to be broken when the leap is made.|0.1|Special|VSM|None
1|14|Light|" This spell causes excitation of molecules so as to make them brightly luminous. The light thus caused is equal to torch light in brightness, but its sphere is limited to 4"" in diameter. It lasts for the duration indicated (7 turns at 1st experience level, 8 at 2nd, 9 at 3rd, etc.) or until the caster utters a word to extinguish the light. The Light spell is reversible, causing darkness in the same area and under the same conditions, except the blackness persists for only one half the duration that light would last. If this spell is cast upon a creature, the applicable magic resistance and saving throw dice rolls must be made. Success indicates that the spell affects the area immediately behind the creature, rather than the creature itself. In all other cases, the spell takes effect where the caster directs as long as he or she has a line of sight or unobstructed path for the spell; fight can spring from air, rock, metal, wood, or almost any similar substance. "|0.1|10n|VS|None
1|15|Magic Missile|"Use of the Magic Missile spell creates one or more magical missiles which dart forth from the magic-user's fingertip and unerringly strike their target. Each missile does 2 to 5 hit points (d4+1) of damage. If the magic-user has multiple missile capability, he or she can have them strike a single target creature or several creatures, as desired. For each level of experience of the magic-user, the range of his or her Magic Missile extends 1"" beyond the 6"" base range. For every 2 levels of experience, the magic-user gains an additional missile, i.e. 2 at 3rd level, 3 at 5th level, 4 at 7th level, etc."|0.1|Special|VS|None
1|16|Mending|This spell repairs small breaks in objects. It will weld a broken ring, chain link, medallion or slender dagger, providing but one break exists. Ceramic or wooden objects with multiple breaks can be invisibly rejoined to be as strong as new. A hole in a leather sack or wineskin is completely healed over by a mending spell. This spell will not repair magic items of any kind. The material components of this spell are two small magnets of any type (lodestone in all likelihood) or two burrs. |0.1|P|VSM|None
1|17|Message|When this spell is cast, the magic-user can whisper a message and secretly, or openly, point his or her finger while so doing, and the whispered message will travel in a straight line and be audible to the creature pointed at. The message must fit spell duration, and if there is time remaining, the creature who received the message can whisper a reply and be heard by the spell caster. Note that there must be an open and unobstructed path between the spell caster and the recipient of the spell. The material component of the spell is a short piece of copper drawn fine.|0.1|0.5+0.1n|VSM|None
1|18|Nystul's Magic Aura| By means of this spell any one item of a weight of 50 g.p. per level of experience of the spell caster can be given an aura which will be noticed if detection of magic is exercised upon the object. If the object bearing the Nystul's Magic Aura is actually held by the creature detecting for a dweomer, he, she or it is entitled to a saving throw versus magic, and if this throw is successful, the creature knows that the aura has been placed to mislead the unwary. Otherwise, the aura is simply magical, but no amount of testing will reveal what the magic is. The component for this spell is a small square of silk which must be passed over the object to bear the aura. |1|n days|VSM|Special
1|19|Protection from Evil|"When this spell is cast, it acts as if it were a magical armour upon the recipient. The protection encircles the recipient at a one foot distance, thus preventing bodily contact by creatures of an enchanted or conjured nature such as aerial servants, demons, devils, djinn, efreet, elementals, imps, invisible stalkers, night hags, quasits, salamanders, water weirds, wind walkers, and xorn. Summoned animals or monsters are similarly hedged from the protected creature. Furthermore, any and all attacks launched by evil creatures incur a penalty of -2 from dice rolls ""to hit"" the protected creature, and any saving throws caused by such attacks are made at +2 on the protected creature's dice. This spell can be reversed to become Protection From Good, although it still keeps out enchanted evil creatures as well. To complete this spell, the cleric must truce a 3' diameter circle upon the floor (or ground) with holy water for Protection From Evil, with blood for Protection From Good - or in the air using burning incense or smouldering dung with respect to evil/good. "|0.1|2n|VSM|None
1|20|Push|Upon pronouncing the syllables of this spell, the magic-user causes an invisible force to strike against whatever object he or she is pointing at. The force of the Push is not great, being 1 foot- pound per level of the magic-user casting the spell, but it can move small objects up to 1' in a direction directly away from the caster, topple an object under the proper conditions, or cause a creature to lose its balance. An example of the latter use is causing a creature attacking to lose its balance when it is attacking, for if the creature fails its saving throw, it will not be able to attack that round. Of course, the mass of the creature attacking cannot exceed the force of the Push by more than a factor of 50, i.e. a 1st level magic-user cannot effectively push a creature weighing more than 50 pounds. A Push spell employed against an object held by a creature will cause it to subtract the force of the spell in foot- pounds (1,2,3, etc.) from its chance to hit or add to opponent saving throws as applicable if the creature fails to make its saving throw against magic when the spell is cast. The material component of this spell is a small pinch of powdered brass which must be blown from the palm prior to pointing at the object of the spell.|0.1|I|VSM|Neg.
1|21|Read Magic|By means of a Read Magic spell, the magic-user is able to read magical inscriptions on objects - books, scrolls weapons and the like - which would otherwise be totally unintelligible to him or her. (The personal books of the magic-user, and works already magically read, are intelligible.) This deciphering does not normally invoke the magic contained in the writing, although it may do so in the case of a curse scroll. Furthermore, once the spell is cast and the magic-user has read the magical inscription, he or she is thereafter able to read that particular writing without recourse to the use of the Read Magic spell. The duration of the spell is 2 rounds per level of experience of the spell caster. The material component for the spell is a clear crystal or mineral prism. Note that the material is not expended by use. The reverse of the spell, Unreadable Magic, makes such writing completely unreadable to any creature, even with the aid of a Read Magic, until the spell wears off or the magic is dispelled. The material components for the reverse spell are a pinch of dirt and a drop of water.|1|2n|VSM|None
1|22|Shield|When this spell is cast, an invisible barrier before the front of the magic-user comes into being. This Shield will totally negate magic missile attacks. It provides the equivalent protection of armour class 2 against hand hurled missiles (axes, darts, javelins, spears, etc.), armour class 3 against small device-propelled missiles (arrows, bolts, bullets, manticore spikes, sling stones, etc.), and armour class 4 against all other forms of attack. The Shield also adds +1 to the magic-user's saving throw dice vs. attacks which are basically frontal. Note that all benefits of the spell accrue only to attacks originating from the front facing the magic-user, where the Shield can move to interpose itself properly.|0.1|5n|VS|None
1|23|Shocking Grasp|When the magic-user casts this spell, he or she develops a powerful electrical charge which gives a jolt to the creature touched. The Shocking Grasp delivers from 1 to 8 hit points damage (d8), plus 1 hit point per level of the magic-user, i.e. a 2nd level magic-user would discharge a shock causing 3 to 10 hit points of damage. While the magic-user must only come close enough to his or her opponent to lay a hand on the opponent's body or upon an electrical conductor which touches the opponent's body, a like touch from the opponent does not discharge the spell. |0.1|I|VS|None
1|24|Sleep|"When a magic-user casts a Sleep spell, he or she will usually cause a comatose slumber to come upon one or more creatures [other than undead and certain other creatures specifically excluded (see ADVANCED DUNGEONS & DRAGONS. MONSTER MANUAL) from the spell's effects]. All creatures to be affected by the Sleep spell must be within a 3"" diameter circle. The number of creatures which can be affected is a function of their life energy levels."|0.1|5n|VSM|None
1|25|Spider Climb|" A Spider Climb spell enables the recipient to climb and travel upon vertical surfaces just as a giant spider is able to do, i.e. at 3"" movement rate, or even hang upside down from ceilings. Note that the affected creature must have bare hands and feet in order to climb in this manner. During the course of the spell the recipient cannot handle objects which weigh less than 50 g.p., for such objects will stick to the creature's hands/feet, so a magic-user will find it virtually impossible to cast spells if under a Spider Climb dweomer. The material components of this spell are a drop of bitumen and a live spider, both of which must be eaten by the spell recipient. "|0.1|1+n|VSM|None
1|26|Tenser's Floating Disc|"With this spell, the caster creates the circular plane of null-gravity known as Tenser's Floating Disc after the famed wizard of that appellation (whose ability to locate treasure and his greed to recover every copper found are well known). The disc is concave, 3' in diameter, and holds 1,000 g.p. weight per level of the magic-user casting the spell. The disc floats at approximately 3' above the ground at all times and remains level likewise. It maintains a constant interval of 6' between itself and the magic-user if unbidden. It will otherwise move within its range, as well as along with him at a rate of 6"", at the command of the magic-user. If the spell caster moves beyond range, or if the spell duration expires, the floating disc winks out of existence and whatever it was supporting is precipitated to the surface beneath it. The material component of the spell is a drop of mercury. "|0.1|30+10n|VSM|None
1|27|Unseen Servant|The Unseen Servant is a non-visible valet, a butler to step and fetch, open doors and hold chairs, as well as to clean and mend. The spell creates a force which is not strong, but which obeys the command of the magic-user. It can carry only light-weight items - a maximum of 200 gold pieces weight suspended, twice that amount moving across a relatively friction-free surface such as a smooth stone or wood floor. It can only open normal doors, drawers, lids, etc. The Unseen Servant cannot fight nor can it be killed, as it is a force rather than a creature. It can be magically dispelled, or eliminated after taking 6 hit points of magical damage. The material components of the spell are a piece of string and a bit of wood. |0.1|60+10n|VSM|None
1|28|Ventriloquism| This spell enables the magic-user to make it sound as if his or her voice - or someone's voice or similar sound - is issuing from someplace else, such as from another creature, a statue, from behind a door, down a passage, etc. The spell caster is able to make his or her voice sound as if a different creature were speaking or making the noise; of course, in a language known by him or her, or a sound which the caster can normally make. With respect to such voices and sounds, there is a 10% chance per point of intelligence above 12 of the hearer that the ruse will be recognized. The material component of the spell is a small cone of parchment. |0.1|2+n|VM|None
1|29|Write|By means of this spell a magic-user might be able to inscribe a spell to make a magical scroll he or she cannot understand at the time (due to level or lack of sufficient intelligence) into the tome or other compilation he or she employs to maintain a library of spells. The magic-user must make a saving throw versus magic to attempt the writing of any spell, +2 if it is only up to 1 level greater than he or she currently uses, 0 at 2 levels higher, and -1 per level from 3 levels higher onwards. If this throw fails, the magic user is subject to 1d4 of damage for every level of the spell he or she was attempting to transcribe into his or her magic book, and furthermore be knocked unconscious for a like number of turns. This damage, if not fatal, can only be healed at the rate of 1-4 points per day, as it is damage to psyche and body. Furthermore, a spell will take 1 hour per level to transcribe in this fashion, and during this period, the magic-user is in a trance state and can always be surprised by any foe. In addition to the writing surface upon which the spell is to be transcribed, the spell caster needs a fine ink composed of rare substances (minimum cost 200 g.p. per bottle, if available at all without manufacture by the magic user). |1|n hours|VSM|Special
2|1|Audible Glamer|When the Audible Glamour spell is cast, the magic-user causes a volume of sound to arise, at whatever distance he or she desires (within range), and seeming to recede, close, or remain in a fixed place as desired. The volume of sound caused, however, is directly related to the level of the spell caster. The relative noise is based upon the lowest level at which the spell can be cast, 3rd level. The noise of the Audible Glamour at this level is that of 4 men, maximum. Each additional experience level adds a like volume, so at 4th level the magic-user can have the spell cause sound equal to that of 8 men, maximum. Thus, talking, singing, or shouting, and/or walking, marching or running sounds can be caused. The auditory illusion created by an Audible Glamour spell can be virtually any type of sound, but the relative volume must be commensurate with the level of the magic-user casting the spell. A horde of rats running and squeaking is about the some volume as 8 men running and shouting. A roaring lion is equal to the noise volume of 16 men, while a roaring dragon is equal to the noise volume of no fewer than 24 men. If a character states that he or she does not believe the sound, a saving throw is made, and if it succeeds, the character then hears nothing, or possibly just a faint sound. Note that this spell is particularly effective when cast in conjunction with Phantasmal Force (see below). The material component of the spell is a bit of wool or a small lump of wax. |0.2|2n|VM|Special
2|2|Continual Light|This spell is similar to a Light spell, except that it lasts until negated (by a Continual Darkness or Dispel Magic spell) and its brightness is very great, being nearly as illuminating as full daylight. It can be cast into air, onto an object, or at a creature, In the third case, the Continual Light affects the space about one foot behind the creature if the latter makes its saving throw. Note that this spell will blind a creature if it is successfully cast upon the visual organs, for example. Its reverse causes complete absence of light. |0.2|P|VS|None
2|3|Darkness, r=15'|This spell causes total, impenetrable darkness in the area of its effect. Infravision or ultravision are useless. Neither normal nor magical light will work unless a Light or Continual Light spell is used. In the former event, the darkness spell is negated by the Light spell and vice versa. The material components of this spell area bit of bat fur and either a drop of pitch or a piece of coal.|0.2|10+n|VM|None
2|4|Detect Evil|": This is a spell which discovers emanations of evil, or of good in the case of the reverse spell, from any creature or object. For example, evil alignment or an evilly cursed object will radiate evil, but a hidden trop or an unintelligent viper will not. The duration of a Detect Evil (or Detect Good) spell is 1 turn + ½ turn (5 rounds, or 5 minutes) per level of the cleric. Thus a cleric of 1st level of experience can cast a spell with a 1½ turn duration, at 2nd level a 2 turn duration, 2½ at 3rd, etc. The spell has a path of detection 1"" wide in the direction in which the cleric is facing. It requires the use of the cleric's holy (or unholy) symbol as its material component, with the cleric holding it before him or her. "|0.2|5n|VS|None
2|5|Detect Invisibility|" When the magic-user casts a Detect Invisibility spell, he or she is able to clearly see any objects which are invisible, as well as astral, ethereal, hidden, invisible or out of phase creatures. Detection is in the magic-user's line of sight along a 1"" wide path to the range limit. The material components of this spell are a pinch of talc and a small sprinkling of powdered silver."|0.2|5n|VSM|None
2|6|ESP|When an ESP spell is used, the caster is able to detect the surface thoughts of any creatures in range - except creatures with no mind (as we know it), such as all of the undead. The ESP is stopped by 2 or more feet of rock, 2 or more inches of any metal other than lead, or a thin sheet of lead foil. The magic-user employing the spell is able to probe the surface thoughts of 1 creature per turn, getting simple instinctual thoughts from lower order creatures. Probes can continue on the same creature from round to round. The caster can use the spell to help determine if some creature lurks behind a door, for example, but the ESP will not always reveal what sort of creature it is. The material component of this spell is a copper piece.|0.2|n|VSM|None
2|7|Fools Gold|" Copper coins can temporarily be changed to gold pieces, or brass items turned to solid gold for the spell duration by means of this dweomer. Note that a huge amount of copper or brass can be turned to gold by the spell - assume 4,000 g.p. are equal to a cubic foot for purposes of this spell. Any creature viewing Fools Gold is entitled to a saving throw which must be equal to or less than its intelligence score, but for every level of the magic-user the creature must add 1 to his dice score, so it becomes unlikely that Fools Gold will be detected if it was created by a high level caster. If the ""gold"" is struck hard by an object of cold-wrought iron, there is a slight chance it will revert to its natural state, depending on the material component used to create the ""gold"": if a 50 g.p. citrine is powdered and sprinkled over the metal to be changed, the chance that cold iron will return it to its true nature is 30%; if a 100 g.p. amber stone is powdered, there is a 25% chance that iron will dispel the dweomer; if a 500 g.p. topaz is powdered, the chance drops to 10%; and if a 1,000 g.p. oriental (corundum) topaz is powdered, there is only a 1% chance that the cold iron will reveal that it is Fools Gold,"|1|n hours|VSM|None
2|8|Forget|By means of this dweomer the spell caster causes creatures within the area of effect to forget the events of the previous round (1 minute of time from the utterance of the spell back). For every 3 levels of experience of the spell caster another minute of past time is forgotten. Naturally, Forget in no way negates any Charm, Suggestions, Geases, Quests, or similar spells, but it is possible that the creature who caused such magic to be placed upon the victim of a Forget spell could be forgotten by this means. From 1-4 individual creatures can be affected by the spell, at the discretion of the caster. If only 1 is to be affected, the recipient saves versus magic at -2 on the dice; if 2 are spell objects, they save at -1; and if 3 or 4 are to be made to forget by this dweomer, they save normally. A clerical Heal or Restoration spell, specially cast for this purpose, will restore the lost memories, as will a Wish, but other means will not serve to do so. |0.2|P|VS|Neg.
2|9|Invisibility|This spell causes the recipient to vanish from sight and not be detectable by normal vision or even infravision. Of course, the invisible creature is not magically silenced with respect to noises normal to it. The spell remains In effect until it is magically broken or dispelled, or the magic-user or the other recipient cancels it or until he, she or it attacks any creature. Thus, the spell caster or recipient could open doors, talk, eat, climb stairs, etc., but if any form of attack is made, the invisible creature immediately becomes visible, although this will allow the first attack by the creature because of the former invisibility. Even the allies of the spell recipient cannot see the invisible creature, or his, her or its gear, unless these allies can normally see invisible things or employ magic to do so. Note that all highly intelligent creatures with 10 or more hit dice, or levels of experience, or the equivalent in intelligence/dice/levels have a chance to automatically detect invisible objects. The material components of the Invisibility spell are an eyelash and a bit of gum arabic, the former encased in the latter. |0.2|Special|VSM|None
2|10|Knock|The Knock spell will open stuck or held or wizard-locked doors. It will also open barred or otherwise locked doors. It causes secret doors to open. The Knock spell will also open locked or trick-opening boxes or chests. It will loose shackles or chains as well. If it is used to open a wizard-locked door, the Knock does not remove the former spell, but it simply suspends its functioning for 1 turn. In all other cases, the Knock will permanently open locks or welds - although the former could be closed and locked again thereafter. It will not raise bars or similar impediments (such as a portcullis). The spell will perform two functions, but if a door is locked, barred, and held, opening it will require two Knock spells. |0.1|Special|V|None
2|11|Leomund's Trap|"This false trap is designed to fool the dwarf and/or thief attempting to pilfer or otherwise steal the spell caster's goods. It enables the magic-user to place a dweomer upon any small mechanism or device such as a lock, hinge, hasp, screw-on cap, ratchet, etc. Any examination by a character able to detect traps will be 100% likely to note the Leomund's Trap and believe it to be real. This probability reduces by 4% for each level of experience of the examiner beyond the first. If the supposed ""trap"" is then to be removed, it is only 20% likely that the creature attempting it will believe he or she has succeeded, +4% probability per level of experience of the remover. Of course, the spell is illusory, nothing will happen if the trap is ignored, and its primary purpose is to frighten away thieves or make them waste precious time. The material component of the spell is a piece of iron pyrite touched to the object to be ""trapped"". Only one Leomund's Trap may be placed within a 50' by 50' area "|0.3|P|VSM|None
2|12|Levitate| When a Levitate spell is cast, the magic-user can place it upon his or her person, or upon some other creature, subject to a maximum weight limit of 1,000 gold pieces equivalence per level of experience, i.e., a third level magic user can Levitate up to 300 pounds (3,000 g.p.) maximum. If the spell is cast upon the person of the magic-user, he or she can move vertically at a rate of 20' per round. If cast upon another creature, the magic-user can levitate it at a maximum vertical movement of 10' per round. Horizontal movement is not empowered by this spell, but the recipient could push along the face of a cliff, far example, to move laterally. The spell caster can cancel the spell as desired. If the recipient of the spell is unwilling, that creature is entitled to a saving throw to determine if the Levitate spell affects it. The material component of this spell is either a small leather loop or a piece of golden wire bent into a cup shape with a long shank on one end. |0.2|10n|VSM|Neg.
2|13|Locate Object|"This spell aids in location of a known or familiar object. The cleric casts the spell, slowly turns, and knows when he or she is facing in the direction of the object to be located, provided the object is within range, i.e. 7"" for 1st level clerics, 8"" for 2nd, 9"" for 3rd, etc, The casting requires the use of a piece of lodestone, The spell will locate such objects as apparel, jewellery, furniture, tools, weapons, or even a ladder or stairway. By reversal (obscure object), the cleric is able to hide an object from location by spell, crystal ball, or similar means. Neither application of the spell will affect a living creature. "|0.2|n|VSM|None
2|14|Magic Mouth|"When this spell is cast, the magic-user empowers the chosen object with an enchanted mouth which suddenly appears and speaks the message which the spell caster imparted upon the occurrence of a specified event. The Magic Mouth can speak any message of 25 words or less in a language known by the spell caster, over a 1 turn period from start to finish. It cannot speak magic spells. The mouth moves to the words articulated, so if it is placed upon a statue, for example, the mouth of the statue would actually move and appear to speak. Of course, the Magic Mouth can be placed upon a tree, rock, door or any other object excluding intelligent members of the animal or vegetable kingdoms. The spell will function upon specific occurrence according to the command of the spell caster, i.e. speak to the first creature that touches you - or to the first creature that passes within 30'. Command can be as general or specific and detailed as desired, such as the following: ""Speak only when an octogenerian female human carrying a sack of great clusters sits cross legged within 1'."" Command range is 1½"" per level of the magic-user, so a 6th level magic-user can command the Magic Mouth to speak at a maximum encounter range of 3"", i.e. ""Speak when a winged creature comes within 3"" "". Until the speak command can be fulfilled, the Magic Mouth will remain in effect, thus spell duration is variable. A Magic Mouth cannot distinguish invisible creatures, alignments, level or hit dice, nor class, except by external garb. The material component of this spell is a small bit of honeycomb. "|0.2|Special|VSM|None
2|15|Mirror Image|When a Mirror Image spell is invoked, the spell caster causes from 1 to 4 exact duplicates of himself or herself to come into being around his or her person. These images do exactly what the magic-user does, and as the spell causes a blurring and slight distortion when it is effected, it is impossible for opponents to be certain which are the phantasms and which is the actual magic-user. When an image is struck by a weapon, magical or otherwise, it disappears. but any other existing images remain intact until struck. The images seem to shift from round to round, so that if the actual magic-user is struck during one round, he or she cannot be picked out from amongst his or her images the next. To determine the number of images which appear, roll percentile dice, and add 1 to the resulting score for each level of experience of the magic-user: 25 or less = 1 mirror image, 26-50 = 2, 51-75 = 3, 75 or more = 4. At the expiration of the spell duration all images wink out. |0.2|2n|VS|None
